Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597998/scrunchcreate/products/scrunchie/tulip-sheer/peach-cream/sc-scrunchie-tulip-sheer-peach-cream-4.webp,20,Tulip Sheer Scrunchie view 20,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597999/scrunchcreate/products/scrunchie/tulip-sheer/yellow/sc-scrunchie-tulip-sheer-yellow-1.webp,21,Tulip Sheer Scrunchie view 21,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775598000/scrunchcreate/products/scrunchie/tulip-sheer/yellow/sc-scrunchie-tulip-sheer-yellow-10.webp,22,Tulip Sheer Scrunchie view 22,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775598002/scrunchcreate/products/scrunchie/tulip-sheer/yellow/sc-scrunchie-tulip-sheer-yellow-2.webp,23,Tulip Sheer Scrunchie view 23,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775598003/scrunchcreate/products/scrunchie/tulip-sheer/yellow/sc-scrunchie-tulip-sheer-yellow-3.webp,24,Tulip Sheer Scrunchie view 24,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775598004/scrunchcreate/products/scrunchie/tulip-sheer/yellow/sc-scrunchie-tulip-sheer-yellow-4.webp,25,Tulip Sheer Scrunchie view 25,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775598005/scrunchcreate/products/scrunchie/tulip-sheer/yellow/sc-scrunchie-tulip-sheer-yellow-5.webp,26,Tulip Sheer Scrunchie view 26,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775598006/scrunchcreate/products/scrunchie/tulip-sheer/yellow/sc-scrunchie-tulip-sheer-yellow-7.webp,27,Tulip Sheer Scrunchie view 27,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775598009/scrunchcreate/products/scrunchie/tulip-sheer/yellow/sc-scrunchie-tulip-sheer-yellow-9.webp,28,Tulip Sheer Scrunchie view 28,
hairbow-printed-mini,Printed Mini Hairbow,<p>Lovely Printed Mini Hairbows.</p>,Scrunch & Create,Apparel & Accessories > Clothing Accessories > Hair Accessories,Hairbow,"hairbow, printed-mini, Handmade, Hair Accessories",TRUE,Color,Standard,hairbow-printed-mini-standard,50,shopify,20,continue,manual,59,71,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597193/scrunchcreate/products/hairbow/printed-mini/sc-hairbow-printed-mini-1.webp,1,Printed Mini Hairbow - Standard,active
hairbow-printed-mini,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597196/scrunchcreate/products/hairbow/printed-mini/sc-hairbow-printed-mini-2.webp,2,Printed Mini Hairbow view 2,
hairbow-printed-mini,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597200/scrunchcreate/products/hairbow/printed-mini/sc-hairbow-printed-mini-3.webp,3,Printed Mini Hairbow view 3,
hairbow-printed-mini,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597204/scrunchcreate/products/hairbow/printed-mini/sc-hairbow-printed-mini-4.webp,4,Printed Mini Hairbow view 4,
hairbow-printed-mini,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597208/scrunchcreate/products/hairbow/printed-mini/sc-hairbow-printed-mini-5.webp,5,Printed Mini Hairbow view 5,
hairbow-printed-mini,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597212/scrunchcreate/products/hairbow/printed-mini/sc-hairbow-printed-mini-6.webp,6,Printed Mini Hairbow view 6,
scrunchie-satin-printed,Satin Printed Scrunchie,<p>Beautiful Satin Printed Scrunchies.</p>,Scrunch & Create,Apparel & Accessories > Clothing Accessories > Hair Accessories,Scrunchie,"scrunchie, satin-printed, Handmade, Hair Accessories",TRUE,Color,Standard,satin-printed-scrunchie-standard,50,shopify,20,continue,manual,40,48,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597930/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-1.webp,1,Satin Printed Scrunchie - Standard,active
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597943/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-2.webp,2,Satin Printed Scrunchie view 2,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597947/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-3.webp,3,Satin Printed Scrunchie view 3,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597948/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-4.webp,4,Satin Printed Scrunchie view 4,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597950/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-5.webp,5,Satin Printed Scrunchie view 5,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597951/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-6.webp,6,Satin Printed Scrunchie view 6,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597952/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-7.webp,7,Satin Printed Scrunchie view 7,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597953/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-8.webp,8,Satin Printed Scrunchie view 8,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597954/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-9.webp,9,Satin Printed Scrunchie view 9,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597931/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-10.webp,10,Satin Printed Scrunchie view 10,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597932/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-11.webp,11,Satin Printed Scrunchie view 11,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597933/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-12.webp,12,Satin Printed Scrunchie view 12,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597934/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-13.webp,13,Satin Printed Scrunchie view 13,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597936/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-14.webp,14,Satin Printed Scrunchie view 14,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597937/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-15.webp,15,Satin Printed Scrunchie view 15,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597938/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-16.webp,16,Satin Printed Scrunchie view 16,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597939/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-17.webp,17,Satin Printed Scrunchie view 17,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597940/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-18.webp,18,Satin Printed Scrunchie view 18,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597942/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-19.webp,19,Satin Printed Scrunchie view 19,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597944/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-20.webp,20,Satin Printed Scrunchie view 20,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597945/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-21.webp,21,Satin Printed Scrunchie view 21,
scrunchie-satin-printed,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597946/scrunchcreate/products/scrunchie/satin-printed/sc-scrunchie-satin-printed-22.webp,22,Satin Printed Scrunchie view 22,
hairclip-rose,Rose Hairclip,<p>Elegant Rose Hairclips.</p>,Scrunch & Create,Apparel & Accessories > Clothing Accessories > Hair Accessories,Hairclip,"hairclip, rose, Handmade, Hair Accessories",TRUE,Color,Red,hairclip-rose-red,50,shopify,20,continue,manual,99,119,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597588/scrunchcreate/products/hairclip/rose/red/sc-hairclip-rose-red-1.webp,1,Rose Hairclip - Red,active
hairclip-rose,,,,,,,,Color,White,hairclip-rose-white,50,shopify,20,continue,manual,99,119,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597589/scrunchcreate/products/hairclip/rose/red/sc-hairclip-rose-red-2.webp,2,Rose Hairclip - White,
hairclip-rose,,,,,,,,Color,Magenta,hairclip-rose-magenta,50,shopify,20,continue,manual,99,119,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597590/scrunchcreate/products/hairclip/rose/white/sc-hairclip-rose-white-1.webp,3,Rose Hairclip - Magenta,
hairclip-rose,,,,,,,,Color,Mauve,hairclip-rose-mauve,50,shopify,20,continue,manual,99,119,TRUE,FALSE,https://scrunchcreate.com/assets/products/hairclip/rose/white/sc-hairclip-rose-white-2.webp,4,Rose Hairclip - Mauve,
hairclip-rose,,,,,,,,Color,Combo,hairclip-rose-combo,50,shopify,20,continue,manual,99,119,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597582/scrunchcreate/products/hairclip/rose/magenta/sc-hairclip-rose-magenta-1.webp,5,Rose Hairclip - Combo,
hairclip-rose,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597583/scrunchcreate/products/hairclip/rose/magenta/sc-hairclip-rose-magenta-2.webp,6,Rose Hairclip view 6,
hairclip-rose,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597585/scrunchcreate/products/hairclip/rose/mauve/sc-hairclip-rose-mauve-1.webp,7,Rose Hairclip view 7,
hairclip-rose,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597586/scrunchcreate/products/hairclip/rose/mauve/sc-hairclip-rose-mauve-2.webp,8,Rose Hairclip view 8,
hairclip-rose,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597572/scrunchcreate/products/hairclip/rose/combo/sc-hairclip-rose-combo-1.webp,9,Rose Hairclip view 9,
hairclip-rose,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597573/scrunchcreate/products/hairclip/rose/combo/sc-hairclip-rose-combo-2.webp,10,Rose Hairclip view 10,
